-1.339539	-0.760434	-3.305161
-2.251408	-2.126529	-3.300765
-1.262924	0.773966	4.955486
-1.931149	-1.375078	3.525828
0.362812	1.956622	3.144153
-0.081655	-1.333612	7.050061
1.332946	-1.808453	-2.734617
2.064354	-2.507490	2.670181
-2.299976	-2.306035	-1.885515
1.032955	-0.557880	-3.350902
4.075052	4.089645	-6.511655
0.634040	-9.485420	3.680517
5.345817	-3.030569	-3.592125
3.853997	1.962469	5.105485
-0.359406	-2.221268	3.862125
-2.312656	-2.525778	-5.994884
2.312271	-0.065352	-3.070091
0.414627	0.139419	-2.306204
-5.317404	-1.021328	5.574321
-5.340966	0.513847	6.442373
-2.633083	-0.340634	3.512681
3.134122	-4.624389	5.945118
3.325061	0.063475	2.516111
-4.921805	9.767520	4.309007
-1.842366	2.040700	-6.631389
-6.895302	-0.069075	-6.457357
1.734406	0.982405	2.066146
2.649516	-1.061278	8.194059
1.657614	-2.856548	1.623957
-0.258431	1.933264	4.012330
-1.250592	-5.856145	6.330473
-0.713480	-0.506936	-1.819576
-0.673350	-1.159671	1.651453
0.559406	2.889109	7.893627
1.970855	3.422671	2.544130
1.230581	1.396323	4.232489
1.248583	1.904581	-5.267294
-0.156754	-2.614108	-2.649719
2.191988	-0.021340	-2.516832
0.321549	-2.760017	3.685708
-1.090151	-2.061322	-2.304875
0.351558	0.926247	-4.957829
-4.116193	-1.905114	5.440955
4.440742	-1.884368	-2.568201
0.490232	-0.177560	-3.719221
-0.503318	0.727716	1.170246
-0.456445	-0.453509	-5.268924
0.067676	-3.291088	0.641880
-0.171897	-0.011363	2.773877
-1.883861	2.482279	-6.326649
-4.171189	5.971841	5.051989
2.473850	-2.194627	-7.712156
0.443354	0.625200	2.061799
0.494281	0.984149	4.166983
1.005913	2.175973	2.246583
-0.893928	9.007050	-5.789654
3.102053	3.511904	-3.136007
-0.116517	-1.049564	-3.477276
-1.106066	-2.764935	6.950871
3.543104	-5.614207	4.013852
7.254162	1.286081	5.143832
0.162640	0.754763	3.740383
1.155142	1.010287	-3.794873
0.617513	-2.992716	-2.106851
1.037192	0.609495	-2.289500
-1.525358	3.291827	-1.803384
2.657867	-2.627965	-6.580861
-0.696224	0.072457	3.699728
-2.542735	3.468553	-4.216150
-2.096559	-3.350319	1.431350
-0.722229	0.992153	-3.722575
-5.899549	-2.053685	5.284049
6.595686	2.728308	3.607254
0.149191	0.381695	-3.099838
2.461574	-5.051411	6.774421
0.270133	-2.494761	-3.211742
-3.681253	0.387699	-4.978797
-0.628563	-2.599702	-3.628422
-2.056320	-0.080977	-2.599756
0.224740	0.232619	-2.917220
3.384631	0.708482	2.884122
-0.312308	-1.173049	-3.167042
-0.823451	-1.327988	6.532174
1.926833	3.762334	-2.202070
0.650838	-0.102371	-2.202405
-0.065320	-0.398788	2.180259
2.542329	-0.139413	3.539968
2.378426	-0.239184	-3.399253
3.231749	1.459373	-6.098287
1.114934	-1.227649	-1.305810
5.023128	1.548654	-2.639712
-0.525604	-3.541503	1.094498
-0.754057	-0.462238	-0.692672
3.287425	-0.400189	-1.744554
-0.208128	0.605180	-2.360125
3.539733	0.651342	3.617949
4.710326	-2.271227	-2.587011
-6.755054	2.181753	-3.203577
-0.856840	-2.089760	-4.212621
0.767921	-2.226595	-9.474036
0.867884	2.647791	4.554584
